3,29,29
0.08881714052969178 0.0016778583112306757 -2.2351742678949904e-10,0.08804046926182066 0.02351805983315637 -2.2351742678949904e-10,0.0860036309113337 0.041671981724779414 -2.2351742678949904e-10,0.08949708089592706 0.06285570009665713 -2.2351742678949904e-10,0.08677771715891208 0.0839173825264688 -2.2351742678949904e-10,0.0860966220569398 0.10287366883634506 -2.2351742678949904e-10,0.08779842100830998 0.1272641517776236 -2.2351742678949904e-10,0.08626422515195684 0.14786373447759985 -2.2351742678949904e-10,0.08972803266743559 0.167014063772409 -2.2351742678949904e-10,0.08946994546967466 0.18697974298187783 -2.2351742678949904e-10,0.08615426048666255 0.2113322528368615 -2.2351742678949904e-10,0.08623526864863848 0.22964378396114918 -2.2351742678949904e-10,0.09175287292964779 0.2540907060164924 -2.2351742678949904e-10,0.08812010567322814 0.2742904868740548 -2.2351742678949904e-10,0.08899647070832217 0.2920779760909203 -2.2351742678949904e-10,0.08702449058838518 0.3154638577032718 -2.2351742678949904e-10,0.08693178976815216 0.33631200777191483 -2.2351742678949904e-10,0.08790401524259148 0.3603171263641979 -2.2351742678949904e-10,0.08810751723958432 0.3802567258589837 -2.2351742678949904e-10,0.08880720730357097 0.40044697329587436 -2.2351742678949904e-10,0.08890878810404917 0.4169348906291097 -2.2351742678949904e-10,0.08684442583959279 0.44059424465497354 -2.2351742678949904e-10,0.08887810337999447 0.46095470894087187 -2.2351742678949904e-10,0.08485287826456098 0.4836791597697273 -2.2351742678949904e-10,0.08769563700082195 0.5041117427248958 -2.2351742678949904e-10,0.08768674367579388 0.5254468113504572 -2.2351742678949904e-10,0.08728351764377643 0.549226674210669 -2.2351742678949904e-10,0.08850387932097384 0.5646568880024947 -2.2351742678949904e-10,0.08960254210281898 0.5917043183554005 -2.2351742678949904e-10,0.09065138968189965 0.6079262564925176 -2.2351742678949904e-10,
0.09864308337775698 0.00047267023622528533 -2.2351742678949904e-10,0.09916896673321757 0.019014127199200495 -2.2351742678949904e-10,0.10172986567121253 0.041423440802818845 -2.2351742678949904e-10,0.09952383529088377 0.06274652352337867 -2.2351742678949904e-10,0.09829210900121982 0.08554997136824248 -2.2351742678949904e-10,0.09928700560165057 0.10417471354297525 -2.2351742678949904e-10,0.09906338513423152 0.12766346461249173 -2.2351742678949904e-10,0.09818933673145958 0.14727458889537234 -2.2351742678949904e-10,0.09913228271588886 0.16600664552216376 -2.2351742678949904e-10,0.10118039414298258 0.1900131534960268 -2.2351742678949904e-10,0.09788549788031448 0.20932372530997043 -2.2351742678949904e-10,0.10004349160951209 0.23011871230489267 -2.2351742678949904e-10,0.10143745124880588 0.25431084633033385 -2.2351742678949904e-10,0.09780104922941099 0.27475409586118527 -2.2351742678949904e-10,0.09973702903367154 0.29427911103281523 -2.2351742678949904e-10,0.10094383335150026 0.3145968952896243 -2.2351742678949904e-10,0.10109832953375836 0.33448058015922255 -2.2351742678949904e-10,0.0972971831973124 0.3567984768559412 -2.2351742678949904e-10,0.10106371296193303 0.37858552354685854 -2.2351742678949904e-10,0.0996891855694658 0.3982892032536812 -2.2351742678949904e-10,0.0985822113267292 0.42315305835437117 -2.2351742678949904e-10,0.09766773949121207 0.4402306664434098 -2.2351742678949904e-10,0.10081577804196781 0.4631712786603213 -2.2351742678949904e-10,0.0991828935079006 0.48202265827693824 -2.2351742678949904e-10,0.0992451806072055 0.5046956879776794 -2.2351742678949904e-10,0.09758083117918681 0.5271494353374148 -2.2351742678949904e-10,0.09936726657941397 0.5465519614473279 -2.2351742678949904e-10,0.1005063223921975 0.5662425671437308 -2.2351742678949904e-10,0.10020896721030303 0.5885206694392252 -2.2351742678949904e-10,0.10453283680915135 0.6089496656099794 -2.2351742678949904e-10,
0.1121235956346879 0.0004718993520780099 -2.2351742678949904e-10,0.11119788873155367 0.02007157412430049 -2.2351742678949904e-10,0.11277694037666652 0.042073215799691026 -2.2351742678949904e-10,0.10868637309856238 0.06251638798250216 -2.2351742678949904e-10,0.11045877408170302 0.08436924546399377 -2.2351742678949904e-10,0.11254674411562207 0.10562205810726372 -2.2351742678949904e-10,0.10832475697384122 0.12312006868643048 -2.2351742678949904e-10,0.11179251773710563 0.14676708296834487 -2.2351742678949904e-10,0.11000446451063745 0.16871032725159538 -2.2351742678949904e-10,0.11202393151742385 0.1903738004364438 -2.2351742678949904e-10,0.10917850030227438 0.2117964391282966 -2.2351742678949904e-10,0.11126825809797883 0.22940829943495328 -2.2351742678949904e-10,0.11025562123112265 0.2540605307162152 -2.2351742678949904e-10,0.11096650557684962 0.2756460098469575 -2.2351742678949904e-10,0.11361816769069152 0.2929176353578535 -2.2351742678949904e-10,0.1130803524729963 0.3157501711350907 -2.2351742678949904e-10,0.11378180650972919 0.33606753408942186 -2.2351742678949904e-10,0.11284904449257427 0.35775190823664993 -2.2351742678949904e-10,0.11230172246271616 0.37540982592798294 -2.2351742678949904e-10,0.10919551705646571 0.4005305635693975 -2.2351742678949904e-10,0.1121926227278075 0.4193717801220875 -2.2351742678949904e-10,0.10872552810025382 0.4411821159343581 -2.2351742678949904e-10,0.10899255200436464 0.4632893934009177 -2.2351742678949904e-10,0.11203957501228679 0.482195397659007 -2.2351742678949904e-10,0.1091735458887558 0.5031068590084568 -2.2351742678949904e-10,0.11234831333690634 0.5263212782557709 -2.2351742678949904e-10,0.11084029417891142 0.5455825943233613 -2.2351742678949904e-10,0.11126848907032305 0.5678028262754671 -2.2351742678949904e-10,0.10990306856069501 0.5876138649419698 -2.2351742678949904e-10,0.10926629611295746 0.6087416227897932 -2.2351742678949904e-10,
0.12089232367886937 0.0005319712367384689 -2.2351742678949904e-10,0.12160389660551943 0.01913403669960131 -2.2351742678949904e-10,0.12391172079958607 0.04280572587695621 -2.2351742678949904e-10,0.11982851411796547 0.0652410421183251 -2.2351742678949904e-10,0.12344581759457515 0.08328860184780369 -2.2351742678949904e-10,0.12332806990363421 0.1040643376173295 -2.2351742678949904e-10,0.12163396231548615 0.12821897261455778 -2.2351742678949904e-10,0.12125109011199503 0.14522256313863297 -2.2351742678949904e-10,0.12194957592204153 0.16592230898078975 -2.2351742678949904e-10,0.1237560949921323 0.18678959861161418 -2.2351742678949904e-10,0.12521944772120536 0.2118185295396879 -2.2351742678949904e-10,0.12337671243454279 0.2295486637206288 -2.2351742678949904e-10,0.12252433623252254 0.2523709218073556 -2.2351742678949904e-10,0.12072150073318305 0.2728413623704137 -2.2351742678949904e-10,0.1218329425620488 0.29434796604324726 -2.2351742678949904e-10,0.12248756880237532 0.3164334748471344 -2.2351742678949904e-10,0.12234282832572241 0.33740615762452786 -2.2351742678949904e-10,0.12344673981497092 0.35632390125741814 -2.2351742678949904e-10,0.12142573895207057 0.3785359845648886 -2.2351742678949904e-10,0.12178060456392345 0.40012596041651755 -2.2351742678949904e-10,0.12136812977193129 0.41861538584751656 -2.2351742678949904e-10,0.12460569061225035 0.4411847331203377 -2.2351742678949904e-10,0.12034430185602274 0.46092000194919935 -2.2351742678949904e-10,0.12480801790763246 0.479729600928422 -2.2351742678949904e-10,0.12159615948319882 0.505219470924328 -2.2351742678949904e-10,0.1233980927878853 0.5234410424766114 -2.2351742678949904e-10,0.1223775804491185 0.5480316660954763 -2.2351742678949904e-10,0.12271048869225012 0.5684864075071281 -2.2351742678949904e-10,0.12366055943400531 0.587937524529932 -2.2351742678949904e-10,0.11736412563273782 0.6065344091227657 -2.2351742678949904e-10,
0.135036485747149 0.00015259480780591513 -2.2351742678949904e-10,0.1349385943644245 0.020931617138842264 -2.2351742678949904e-10,0.13126548945111605 0.042324662887751684 -2.2351742678949904e-10,0.13350416435381057 0.06194437468261177 -2.2351742678949904e-10,0.13749324304454186 0.0859563868481657 -2.2351742678949904e-10,0.1307616787736189 0.1044726064019995 -2.2351742678949904e-10,0.13439371792935967 0.1267310075215062 -2.2351742678949904e-10,0.13580236769770906 0.14970593579810482 -2.2351742678949904e-10,0.13324471871816607 0.16866583240094513 -2.2351742678949904e-10,0.1358605905616965 0.1868537597294181 -2.2351742678949904e-10,0.13549705446983984 0.20918087164823895 -2.2351742678949904e-10,0.13229964968327096 0.23415609199212628 -2.2351742678949904e-10,0.12998566481356474 0.2517724139465452 -2.2351742678949904e-10,0.13280614855318543 0.27557540603267017 -2.2351742678949904e-10,0.13376019029434932 0.29217389707421143 -2.2351742678949904e-10,0.13369669214425964 0.31684879175538905 -2.2351742678949904e-10,0.13686760895298716 0.33804543826156414 -2.2351742678949904e-10,0.13574861782657877 0.35582327073679504 -2.2351742678949904e-10,0.13391294487875957 0.3803464252327401 -2.2351742678949904e-10,0.1324781198317426 0.39695351616725183 -2.2351742678949904e-10,0.13301059107637558 0.4205906141649287 -2.2351742678949904e-10,0.1325856957258685 0.4411998811794855 -2.2351742678949904e-10,0.13546219452224695 0.46437599521348455 -2.2351742678949904e-10,0.13474568337151185 0.48312353501526134 -2.2351742678949904e-10,0.13457137066336286 0.5069503356776806 -2.2351742678949904e-10,0.1364634594103717 0.5234958238925557 -2.2351742678949904e-10,0.13391902286976945 0.5447005137847594 -2.2351742678949904e-10,0.1337858747818673 0.5713737130445875 -2.2351742678949904e-10,0.1343806673199969 0.5886871465199666 -2.2351742678949904e-10,0.13678648384110273 0.6087718100963517 -2.2351742678949904e-10,
0.14372441321580792 0.0005044597522429274 -2.2351742678949904e-10,0.145870127223909 0.018972247969865713 -2.2351742678949904e-10,0.1452236100314685 0.03921989470913283 -2.2351742678949904e-10,0.14287451876493537 0.06530101867064027 -2.2351742678949904e-10,0.14447112363195871 0.08608622546486092 -2.2351742678949904e-10,0.1454914970842149 0.10428964757860582 -2.2351742678949904e-10,0.14635819319058813 0.125707193907649 -2.2351742678949904e-10,0.14474778286178935 0.14684513610532837 -2.2351742678949904e-10,0.14728315817800108 0.16572306624705024 -2.2351742678949904e-10,0.14448981556428867 0.18702586961758694 -2.2351742678949904e-10,0.14724345221422808 0.21093204543944397 -2.2351742678949904e-10,0.14868191058344898 0.23156816952226433 -2.2351742678949904e-10,0.14564629847927768 0.251027703126865 -2.2351742678949904e-10,0.14661584055312632 0.2768392957840619 -2.2351742678949904e-10,0.1480234267457287 0.29352946503009447 -2.2351742678949904e-10,0.14444343724887282 0.31750920944863675 -2.2351742678949904e-10,0.1480630410178987 0.33698293956191006 -2.2351742678949904e-10,0.14500261373633302 0.35791599267478624 -2.2351742678949904e-10,0.1456490178637228 0.3788803957034191 -2.2351742678949904e-10,0.14409236995149566 0.3963940193155819 -2.2351742678949904e-10,0.14420904823828531 0.4215526911433596 -2.2351742678949904e-10,0.14560054930543742 0.4418574676326808 -2.2351742678949904e-10,0.14575475857650444 0.4647662106779675 -2.2351742678949904e-10,0.14694751944921544 0.4835374914091888 -2.2351742678949904e-10,0.14393970819084212 0.5025872364765201 -2.2351742678949904e-10,0.14630158943410232 0.5265960522816205 -2.2351742678949904e-10,0.14047745312741503 0.5457224498988128 -2.2351742678949904e-10,0.14309115574604026 0.5667399839015779 -2.2351742678949904e-10,0.14502000709785373 0.5865072714152333 -2.2351742678949904e-10,0.14579272580590083 0.6065566549272232 -2.2351742678949904e-10,
0.15513380948535124 0.0023576640999264597 -2.2351742678949904e-10,0.15744385128043614 0.021718030820721924 -2.2351742678949904e-10,0.1568249612002492 0.040508440492181504 -2.2351742678949904e-10,0.15704407440172152 0.06115180266077883 -2.2351742678949904e-10,0.15828114920505193 0.08527562668709805 -2.2351742678949904e-10,0.15556158126391545 0.10471018617396169 -2.2351742678949904e-10,0.15750065825874995 0.12605703500648072 -2.2351742678949904e-10,0.1545766487920736 0.14704609121899342 -2.2351742678949904e-10,0.1576647527419886 0.16617114449845474 -2.2351742678949904e-10,0.15484468713587377 0.1879736555052691 -2.2351742678949904e-10,0.15663107254956815 0.21297213882263222 -2.2351742678949904e-10,0.15800915251253211 0.23042929697494716 -2.2351742678949904e-10,0.15448712971554912 0.2525780713932006 -2.2351742678949904e-10,0.1574651846807147 0.2717425428819212 -2.2351742678949904e-10,0.15683948710008797 0.29118159004612987 -2.2351742678949904e-10,0.15573025316979117 0.3140700693144951 -2.2351742678949904e-10,0.1576444944349514 0.3339360880711481 -2.2351742678949904e-10,0.1591185542526219 0.35411635449645035 -2.2351742678949904e-10,0.1584525696603301 0.3797422053288497 -2.2351742678949904e-10,0.1545429440252058 0.39616974274920136 -2.2351742678949904e-10,0.15584407524404845 0.42085288471221616 -2.2351742678949904e-10,0.15837773610116274 0.44254666031548107 -2.2351742678949904e-10,0.15536329306187557 0.4646875742409501 -2.2351742678949904e-10,0.15504896604542417 0.4837242619664889 -2.2351742678949904e-10,0.15795822203230003 0.5027425144039173 -2.2351742678949904e-10,0.15912544983651034 0.5234419786195359 -2.2351742678949904e-10,0.15800723471324052 0.5443521920047601 -2.2351742678949904e-10,0.15656372564879076 0.5665566719663698 -2.2351742678949904e-10,0.1561079480130143 0.589395425545161 -2.2351742678949904e-10,0.15548337299055837 0.6091114841815034 -2.2351742678949904e-10,
0.166126786344178 0.0036952581766079213 -2.2351742678949904e-10,0.1711751169834259 0.01926883625143384 -2.2351742678949904e-10,0.1671102093515835 0.043387306173986284 -2.2351742678949904e-10,0.17049811785281327 0.06137095457694593 -2.2351742678949904e-10,0.16662987195415468 0.083559291240271 -2.2351742678949904e-10,0.1665017652983741 0.10458063596548345 -2.2351742678949904e-10,0.16952601394487676 0.12359817035342067 -2.2351742678949904e-10,0.1691041217606225 0.1458453514869257 -2.2351742678949904e-10,0.1671131703486789 0.16892626038763237 -2.2351742678949904e-10,0.16598299358365542 0.18871412218775183 -2.2351742678949904e-10,0.16976139034726778 0.20922075957879754 -2.2351742678949904e-10,0.16906252867056665 0.23009891838970237 -2.2351742678949904e-10,0.1662250104410741 0.25179294988724443 -2.2351742678949904e-10,0.1689331915528721 0.2725035406406099 -2.2351742678949904e-10,0.16967886817969205 0.2920483667024926 -2.2351742678949904e-10,0.16801833364305574 0.3138720329736325 -2.2351742678949904e-10,0.16878432813493616 0.33681484755429003 -2.2351742678949904e-10,0.1688273889030141 0.3538407140632102 -2.2351742678949904e-10,0.1684959107689592 0.37973153191244613 -2.2351742678949904e-10,0.16528363612679348 0.3976045533274284 -2.2351742678949904e-10,0.1659975850631879 0.42046027513092166 -2.2351742678949904e-10,0.16891305440445128 0.43912610914107564 -2.2351742678949904e-10,0.16743686044062828 0.4649950347099946 -2.2351742678949904e-10,0.1676090051262617 0.48241289118083575 -2.2351742678949904e-10,0.165910803626717 0.5026419922933962 -2.2351742678949904e-10,0.16745739389199527 0.52636162499693 -2.2351742678949904e-10,0.1685765767517869 0.5484030656755892 -2.2351742678949904e-10,0.1687260252063046 0.5693429305267164 -2.2351742678949904e-10,0.16854481141429672 0.5876947703552504 -2.2351742678949904e-10,0.1680881038282368 0.6083090212015758 -2.2351742678949904e-10,
0.17862807992738486 0.000902823412527277 -2.2351742678949904e-10,0.17940400706849685 0.01970144906031052 -2.2351742678949904e-10,0.1806065773826752 0.0444009789759543 -2.2351742678949904e-10,0.17769484909919114 0.060854215197004485 -2.2351742678949904e-10,0.1810455449562755 0.08360605886115055 -2.2351742678949904e-10,0.1824519996323466 0.10761638754128505 -2.2351742678949904e-10,0.1775619657877631 0.12569038679474473 -2.2351742678949904e-10,0.17919199473204753 0.14944093092142843 -2.2351742678949904e-10,0.178677745916979 0.1678049928215652 -2.2351742678949904e-10,0.17923286237814998 0.19165103970129926 -2.2351742678949904e-10,0.17999935636232095 0.20994176644623902 -2.2351742678949904e-10,0.18149174511863386 0.22938738946225679 -2.2351742678949904e-10,0.17999171505567305 0.251373967068991 -2.2351742678949904e-10,0.17978106081956508 0.26896199503487966 -2.2351742678949904e-10,0.18332715560985513 0.2927935669543337 -2.2351742678949904e-10,0.176033324304256 0.3142433986721302 -2.2351742678949904e-10,0.18194643628503868 0.33597687664479325 -2.2351742678949904e-10,0.1776992947247225 0.3563505794740265 -2.2351742678949904e-10,0.1779764227378716 0.3793937170621097 -2.2351742678949904e-10,0.1804638649017265 0.4017056477581574 -2.2351742678949904e-10,0.18089497677187594 0.42133542091834864 -2.2351742678949904e-10,0.180205721759635 0.43979435662305594 -2.2351742678949904e-10,0.18189864563232244 0.4616495771986947 -2.2351742678949904e-10,0.17730444996253517 0.48253021319085704 -2.2351742678949904e-10,0.1782856397160093 0.504283650939922 -2.2351742678949904e-10,0.1807980360950621 0.5244819464984491 -2.2351742678949904e-10,0.17861833718111264 0.5483469982088249 -2.2351742678949904e-10,0.17741865035935822 0.5664085261802103 -2.2351742678949904e-10,0.18232160593654506 0.5901000052449664 -2.2351742678949904e-10,0.18022580789132825 0.6070929912551528 -2.2351742678949904e-10,
0.19125660522189214 0.001756645748631173 -2.2351742678949904e-10,0.19033697043040418 0.01959135381994008 -2.2351742678949904e-10,0.19273105070479823 0.04253320780270365 -2.2351742678949904e-10,0.19374940851729167 0.06283165736361451 -2.2351742678949904e-10,0.19437094856940898 0.08421941490516217 -2.2351742678949904e-10,0.18843290980930594 0.1067135514006686 -2.2351742678949904e-10,0.18932797793997824 0.1262395235776961 -2.2351742678949904e-10,0.18851266399576 0.14874455596917416 -2.2351742678949904e-10,0.1903687922489432 0.16804438789878992 -2.2351742678949904e-10,0.1904535324208996 0.18769095293374505 -2.2351742678949904e-10,0.19063010940227942 0.2104926655752506 -2.2351742678949904e-10,0.18958988788367068 0.23443131059557631 -2.2351742678949904e-10,0.19078779421757203 0.2522516674888234 -2.2351742678949904e-10,0.1902708575150973 0.2719106955864404 -2.2351742678949904e-10,0.1906522864424029 0.2959769441075683 -2.2351742678949904e-10,0.1913883617937549 0.31390517405046225 -2.2351742678949904e-10,0.18818818662226527 0.3374188195478679 -2.2351742678949904e-10,0.19061187492276732 0.3554209063423485 -2.2351742678949904e-10,0.19106749439889967 0.37979906659989715 -2.2351742678949904e-10,0.19229963338345513 0.39885980306836494 -2.2351742678949904e-10,0.1925385165908876 0.42102181597349586 -2.2351742678949904e-10,0.19080736883957536 0.44381795640596877 -2.2351742678949904e-10,0.1908614207750308 0.4636426423131996 -2.2351742678949904e-10,0.19035404314534624 0.48379886121397164 -2.2351742678949904e-10,0.19135565570968502 0.5057605345662215 -2.2351742678949904e-10,0.18962838256338566 0.5259211860533033 -2.2351742678949904e-10,0.19005361001198193 0.5491430711459823 -2.2351742678949904e-10,0.18990984735664856 0.5668575064567825 -2.2351742678949904e-10,0.19367245936244548 0.5880241696937815 -2.2351742678949904e-10,0.19133148838021435 0.6081282770076563 -2.2351742678949904e-10,
